file,speaker,label
25526_chunk0.wav,Donald Trump,bona-fide
25576_chunk0.wav,Donald Trump,bona-fide
25649_chunk0.wav,Donald Trump,bona-fide
25654_chunk0.wav,Donald Trump,bona-fide
25671_chunk0.wav,Donald Trump,bona-fide
25700_chunk0.wav,Donald Trump,bona-fide
25799_chunk0.wav,Donald Trump,bona-fide
25807_chunk0.wav,Donald Trump,bona-fide
25835_chunk0.wav,Donald Trump,bona-fide
25843_chunk0.wav,Donald Trump,bona-fide
25896_chunk0.wav,Donald Trump,bona-fide
26090_chunk0.wav,Donald Trump,bona-fide
26110_chunk0.wav,Donald Trump,bona-fide
26273_chunk0.wav,Donald Trump,bona-fide
26283_chunk0.wav,Donald Trump,bona-fide
26289_chunk0.wav,Donald Trump,bona-fide
26308_chunk0.wav,Donald Trump,bona-fide
26560_chunk0.wav,Donald Trump,bona-fide
26597_chunk0.wav,Donald Trump,bona-fide
26652_chunk0.wav,Donald Trump,bona-fide
26674_chunk0.wav,Donald Trump,bona-fide
26684_chunk0.wav,Donald Trump,bona-fide
26734_chunk0.wav,Donald Trump,bona-fide
26778_chunk0.wav,Donald Trump,bona-fide
26843_chunk0.wav,Donald Trump,bona-fide
26852_chunk0.wav,Donald Trump,bona-fide
26865_chunk0.wav,Donald Trump,bona-fide
26868_chunk0.wav,Donald Trump,bona-fide
27008_chunk0.wav,Donald Trump,bona-fide
27056_chunk0.wav,Donald Trump,bona-fide
27095_chunk0.wav,Donald Trump,bona-fide
27130_chunk0.wav,Donald Trump,bona-fide
27140_chunk0.wav,Donald Trump,bona-fide
27176_chunk0.wav,Donald Trump,bona-fide
27275_chunk0.wav,Donald Trump,bona-fide
27290_chunk0.wav,Donald Trump,bona-fide
27355_chunk0.wav,Donald Trump,bona-fide
27472_chunk0.wav,Donald Trump,bona-fide
27593_chunk0.wav,Donald Trump,bona-fide
27629_chunk0.wav,Donald Trump,bona-fide
27642_chunk0.wav,Donald Trump,bona-fide
27743_chunk0.wav,Donald Trump,bona-fide
27744_chunk0.wav,Donald Trump,bona-fide
27807_chunk0.wav,Donald Trump,bona-fide
27817_chunk0.wav,Donald Trump,bona-fide
27900_chunk0.wav,Donald Trump,bona-fide
27924_chunk0.wav,Donald Trump,bona-fide
27932_chunk0.wav,Donald Trump,bona-fide
27945_chunk0.wav,Donald Trump,bona-fide
27949_chunk0.wav,Donald Trump,bona-fide
27968_chunk0.wav,Donald Trump,spoof
28016_chunk0.wav,Donald Trump,bona-fide
28018_chunk0.wav,Donald Trump,bona-fide
28102_chunk0.wav,Donald Trump,bona-fide
28110_chunk0.wav,Donald Trump,bona-fide
28193_chunk0.wav,Donald Trump,bona-fide
28271_chunk0.wav,Donald Trump,bona-fide
28279_chunk0.wav,Donald Trump,bona-fide
28416_chunk0.wav,Donald Trump,bona-fide
28439_chunk0.wav,Donald Trump,bona-fide
28479_chunk0.wav,Donald Trump,bona-fide
28482_chunk0.wav,Donald Trump,bona-fide
28545_chunk0.wav,Donald Trump,bona-fide
28762_chunk0.wav,Donald Trump,bona-fide
28837_chunk0.wav,Donald Trump,spoof
29010_chunk0.wav,Donald Trump,bona-fide
29038_chunk0.wav,Donald Trump,bona-fide
29047_chunk0.wav,Donald Trump,bona-fide
29068_chunk0.wav,Donald Trump,bona-fide
29097_chunk0.wav,Donald Trump,bona-fide
29101_chunk0.wav,Donald Trump,bona-fide
29133_chunk0.wav,Donald Trump,bona-fide
29168_chunk0.wav,Donald Trump,bona-fide
29201_chunk0.wav,Donald Trump,bona-fide
29232_chunk0.wav,Donald Trump,bona-fide
29333_chunk0.wav,Donald Trump,spoof
29377_chunk0.wav,Donald Trump,bona-fide
29384_chunk0.wav,Donald Trump,bona-fide
29413_chunk0.wav,Donald Trump,bona-fide
29427_chunk0.wav,Donald Trump,bona-fide
29439_chunk0.wav,Donald Trump,bona-fide
29450_chunk0.wav,Donald Trump,bona-fide
29545_chunk0.wav,Donald Trump,bona-fide
29555_chunk0.wav,Donald Trump,bona-fide
29570_chunk0.wav,Donald Trump,bona-fide
29574_chunk0.wav,Donald Trump,bona-fide
29674_chunk0.wav,Donald Trump,bona-fide
29685_chunk0.wav,Donald Trump,bona-fide
29727_chunk0.wav,Donald Trump,bona-fide
29730_chunk0.wav,Donald Trump,bona-fide
29765_chunk0.wav,Donald Trump,bona-fide
29782_chunk0.wav,Donald Trump,bona-fide
29786_chunk0.wav,Donald Trump,bona-fide
29821_chunk0.wav,Donald Trump,bona-fide
29829_chunk0.wav,Donald Trump,bona-fide
29859_chunk0.wav,Donald Trump,bona-fide
29920_chunk0.wav,Donald Trump,bona-fide
29924_chunk0.wav,Donald Trump,bona-fide
30084_chunk0.wav,Donald Trump,bona-fide
30099_chunk0.wav,Donald Trump,bona-fide
30162_chunk0.wav,Donald Trump,bona-fide
30244_chunk0.wav,Donald Trump,bona-fide
30248_chunk0.wav,Donald Trump,bona-fide
30256_chunk0.wav,Donald Trump,bona-fide
30269_chunk0.wav,Donald Trump,bona-fide
30308_chunk0.wav,Donald Trump,spoof
30318_chunk0.wav,Donald Trump,spoof
30401_chunk0.wav,Donald Trump,bona-fide
30403_chunk0.wav,Donald Trump,bona-fide
30408_chunk0.wav,Donald Trump,bona-fide
30498_chunk0.wav,Donald Trump,bona-fide
30533_chunk0.wav,Donald Trump,bona-fide
30590_chunk0.wav,Donald Trump,bona-fide
30613_chunk0.wav,Donald Trump,bona-fide
30616_chunk0.wav,Donald Trump,bona-fide
30641_chunk0.wav,Donald Trump,bona-fide
30780_chunk0.wav,Donald Trump,bona-fide
30816_chunk0.wav,Donald Trump,bona-fide
30853_chunk0.wav,Donald Trump,bona-fide
31048_chunk0.wav,Donald Trump,bona-fide
31064_chunk0.wav,Donald Trump,bona-fide
31073_chunk0.wav,Donald Trump,bona-fide
31088_chunk0.wav,Donald Trump,bona-fide
31098_chunk0.wav,Donald Trump,bona-fide
31147_chunk0.wav,Donald Trump,bona-fide
31152_chunk0.wav,Donald Trump,bona-fide
31165_chunk0.wav,Donald Trump,bona-fide
31198_chunk0.wav,Donald Trump,bona-fide
31206_chunk0.wav,Donald Trump,bona-fide
31264_chunk0.wav,Donald Trump,spoof
31295_chunk0.wav,Donald Trump,bona-fide
31388_chunk0.wav,Donald Trump,spoof
31422_chunk0.wav,Donald Trump,bona-fide
31459_chunk0.wav,Donald Trump,bona-fide
31460_chunk0.wav,Donald Trump,bona-fide
31493_chunk0.wav,Donald Trump,bona-fide
31500_chunk0.wav,Donald Trump,bona-fide
31504_chunk0.wav,Donald Trump,bona-fide
31548_chunk0.wav,Donald Trump,bona-fide
31618_chunk0.wav,Donald Trump,bona-fide
31681_chunk0.wav,Donald Trump,bona-fide
31706_chunk0.wav,Donald Trump,bona-fide
31757_chunk0.wav,Donald Trump,spoof
31768_chunk0.wav,Donald Trump,bona-fide
10_chunk0.wav,Bernie Sanders,spoof
15_chunk0.wav,Bernie Sanders,spoof
52_chunk0.wav,Bernie Sanders,bona-fide
69_chunk0.wav,Bernie Sanders,spoof
85_chunk0.wav,Bernie Sanders,bona-fide
98_chunk0.wav,Bernie Sanders,bona-fide
103_chunk0.wav,Bernie Sanders,spoof
139_chunk0.wav,Bernie Sanders,spoof
194_chunk0.wav,Bernie Sanders,bona-fide
196_chunk0.wav,Bernie Sanders,bona-fide
422_chunk0.wav,Bernie Sanders,spoof
424_chunk0.wav,Bernie Sanders,bona-fide
464_chunk0.wav,Bernie Sanders,spoof
495_chunk0.wav,Bernie Sanders,spoof
498_chunk0.wav,Bernie Sanders,bona-fide
546_chunk0.wav,Bernie Sanders,spoof
569_chunk0.wav,Bernie Sanders,spoof
592_chunk0.wav,Bernie Sanders,spoof
594_chunk0.wav,Bernie Sanders,spoof
634_chunk0.wav,Bernie Sanders,spoof
644_chunk0.wav,Bernie Sanders,bona-fide
651_chunk0.wav,Bernie Sanders,spoof
710_chunk0.wav,Bernie Sanders,bona-fide
807_chunk0.wav,Bernie Sanders,spoof
835_chunk0.wav,Bernie Sanders,spoof
837_chunk0.wav,Bernie Sanders,bona-fide
842_chunk0.wav,Bernie Sanders,spoof
866_chunk0.wav,Bernie Sanders,bona-fide
883_chunk0.wav,Bernie Sanders,spoof
901_chunk0.wav,Bernie Sanders,spoof
910_chunk0.wav,Bernie Sanders,bona-fide
929_chunk0.wav,Bernie Sanders,bona-fide
1016_chunk0.wav,Bernie Sanders,bona-fide
1138_chunk0.wav,Bernie Sanders,bona-fide
1156_chunk0.wav,Bernie Sanders,bona-fide
1209_chunk0.wav,Bernie Sanders,bona-fide
1422_chunk0.wav,Bernie Sanders,bona-fide
1434_chunk0.wav,Bernie Sanders,spoof
1471_chunk0.wav,Bernie Sanders,bona-fide
1536_chunk0.wav,Bernie Sanders,spoof
1576_chunk0.wav,Bernie Sanders,spoof
1586_chunk0.wav,Bernie Sanders,spoof
1613_chunk0.wav,Bernie Sanders,spoof
1642_chunk0.wav,Bernie Sanders,spoof
1655_chunk0.wav,Bernie Sanders,spoof
1672_chunk0.wav,Bernie Sanders,bona-fide
1687_chunk0.wav,Bernie Sanders,spoof
1707_chunk0.wav,Bernie Sanders,bona-fide
1757_chunk0.wav,Bernie Sanders,bona-fide
1785_chunk0.wav,Bernie Sanders,spoof
1791_chunk0.wav,Bernie Sanders,bona-fide
1801_chunk0.wav,Bernie Sanders,bona-fide
1806_chunk0.wav,Bernie Sanders,bona-fide
1836_chunk0.wav,Bernie Sanders,spoof
1878_chunk0.wav,Bernie Sanders,bona-fide
1912_chunk0.wav,Bernie Sanders,bona-fide
1989_chunk0.wav,Bernie Sanders,spoof
1990_chunk0.wav,Bernie Sanders,spoof
2012_chunk0.wav,Bernie Sanders,spoof
2024_chunk0.wav,Bernie Sanders,bona-fide
2025_chunk0.wav,Bernie Sanders,spoof
2048_chunk0.wav,Bernie Sanders,spoof
2054_chunk0.wav,Bernie Sanders,bona-fide
2185_chunk0.wav,Bernie Sanders,bona-fide
2252_chunk0.wav,Bernie Sanders,spoof
2371_chunk0.wav,Bernie Sanders,spoof
2376_chunk0.wav,Bernie Sanders,bona-fide
2443_chunk0.wav,Bernie Sanders,spoof
2448_chunk0.wav,Bernie Sanders,spoof
2462_chunk0.wav,Bernie Sanders,spoof
2477_chunk0.wav,Bernie Sanders,spoof
2478_chunk0.wav,Bernie Sanders,bona-fide
2550_chunk0.wav,Bernie Sanders,spoof
2567_chunk0.wav,Bernie Sanders,bona-fide
2568_chunk0.wav,Bernie Sanders,bona-fide
2580_chunk0.wav,Bernie Sanders,bona-fide
2618_chunk0.wav,Bernie Sanders,spoof
2619_chunk0.wav,Bernie Sanders,bona-fide
2645_chunk0.wav,Bernie Sanders,spoof
2665_chunk0.wav,Bernie Sanders,spoof
2737_chunk0.wav,Bernie Sanders,spoof
2740_chunk0.wav,Bernie Sanders,spoof
2773_chunk0.wav,Bernie Sanders,bona-fide
2832_chunk0.wav,Bernie Sanders,spoof
2845_chunk0.wav,Bernie Sanders,bona-fide
2850_chunk0.wav,Bernie Sanders,spoof
2854_chunk0.wav,Bernie Sanders,spoof
2920_chunk0.wav,Bernie Sanders,spoof
2933_chunk0.wav,Bernie Sanders,bona-fide
2961_chunk0.wav,Bernie Sanders,spoof
3017_chunk0.wav,Bernie Sanders,spoof
3034_chunk0.wav,Bernie Sanders,spoof
3039_chunk0.wav,Bernie Sanders,bona-fide
3040_chunk0.wav,Bernie Sanders,bona-fide
3045_chunk0.wav,Bernie Sanders,bona-fide
3057_chunk0.wav,Bernie Sanders,bona-fide
3190_chunk0.wav,Bernie Sanders,bona-fide
3363_chunk0.wav,Bernie Sanders,spoof
3379_chunk0.wav,Bernie Sanders,spoof
3396_chunk0.wav,Bernie Sanders,bona-fide
3593_chunk0.wav,Bernie Sanders,spoof
3650_chunk0.wav,Bernie Sanders,bona-fide
3666_chunk0.wav,Bernie Sanders,bona-fide
3682_chunk0.wav,Bernie Sanders,spoof
3690_chunk0.wav,Bernie Sanders,spoof
3748_chunk0.wav,Bernie Sanders,spoof
3812_chunk0.wav,Bernie Sanders,spoof
3865_chunk0.wav,Bernie Sanders,spoof
3874_chunk0.wav,Bernie Sanders,spoof
3901_chunk0.wav,Bernie Sanders,bona-fide
3933_chunk0.wav,Bernie Sanders,bona-fide
4104_chunk0.wav,Bernie Sanders,bona-fide
4164_chunk0.wav,Bernie Sanders,bona-fide
4194_chunk0.wav,Bernie Sanders,spoof
4271_chunk0.wav,Bernie Sanders,spoof
4309_chunk0.wav,Bernie Sanders,spoof
4314_chunk0.wav,Bernie Sanders,bona-fide
4361_chunk0.wav,Bernie Sanders,bona-fide
4387_chunk0.wav,Bernie Sanders,spoof
4396_chunk0.wav,Bernie Sanders,bona-fide
4401_chunk0.wav,Bernie Sanders,bona-fide
4415_chunk0.wav,Bernie Sanders,bona-fide
4417_chunk0.wav,Bernie Sanders,spoof
4463_chunk0.wav,Bernie Sanders,bona-fide
4525_chunk0.wav,Bernie Sanders,spoof
4604_chunk0.wav,Bernie Sanders,spoof
4650_chunk0.wav,Bernie Sanders,bona-fide
4680_chunk0.wav,Bernie Sanders,spoof
4882_chunk0.wav,Bernie Sanders,spoof
4956_chunk0.wav,Bernie Sanders,spoof
4972_chunk0.wav,Bernie Sanders,spoof
4974_chunk0.wav,Bernie Sanders,bona-fide
5105_chunk0.wav,Bernie Sanders,spoof
5126_chunk0.wav,Bernie Sanders,spoof
5241_chunk0.wav,Bernie Sanders,spoof
5250_chunk0.wav,Bernie Sanders,spoof
5257_chunk0.wav,Bernie Sanders,spoof
5270_chunk0.wav,Bernie Sanders,spoof
5272_chunk0.wav,Bernie Sanders,spoof
5349_chunk0.wav,Bernie Sanders,bona-fide
5395_chunk0.wav,Bernie Sanders,bona-fide
5410_chunk0.wav,Bernie Sanders,spoof
5416_chunk0.wav,Bernie Sanders,bona-fide
5428_chunk0.wav,Bernie Sanders,bona-fide
5451_chunk0.wav,Bernie Sanders,bona-fide
5460_chunk0.wav,Bernie Sanders,spoof
5481_chunk0.wav,Bernie Sanders,bona-fide
5494_chunk0.wav,Bernie Sanders,bona-fide
5507_chunk0.wav,Bernie Sanders,bona-fide
5525_chunk0.wav,Bernie Sanders,bona-fide
5533_chunk0.wav,Bernie Sanders,spoof
5583_chunk0.wav,Bernie Sanders,bona-fide
5625_chunk0.wav,Bernie Sanders,spoof
5654_chunk0.wav,Bernie Sanders,bona-fide
5669_chunk0.wav,Bernie Sanders,bona-fide
5692_chunk0.wav,Bernie Sanders,bona-fide
5766_chunk0.wav,Bernie Sanders,spoof
5828_chunk0.wav,Bernie Sanders,bona-fide
5887_chunk0.wav,Bernie Sanders,spoof
5903_chunk0.wav,Bernie Sanders,bona-fide
5972_chunk0.wav,Bernie Sanders,bona-fide
6006_chunk0.wav,Bernie Sanders,spoof
6026_chunk0.wav,Bernie Sanders,bona-fide
6063_chunk0.wav,Bernie Sanders,bona-fide
6072_chunk0.wav,Bernie Sanders,bona-fide
6240_chunk0.wav,Bernie Sanders,bona-fide
6244_chunk0.wav,Bernie Sanders,spoof
6285_chunk0.wav,Bernie Sanders,spoof
6304_chunk0.wav,Bernie Sanders,spoof
6316_chunk0.wav,Bernie Sanders,bona-fide
6318_chunk0.wav,Bernie Sanders,spoof
6320_chunk0.wav,Bernie Sanders,spoof
6352_chunk0.wav,Bernie Sanders,spoof
6369_chunk0.wav,Bernie Sanders,bona-fide
6406_chunk0.wav,Bernie Sanders,bona-fide
6496_chunk0.wav,Bernie Sanders,bona-fide
6600_chunk0.wav,Bernie Sanders,spoof
6611_chunk0.wav,Bernie Sanders,spoof
6634_chunk0.wav,Bernie Sanders,spoof
6641_chunk0.wav,Bernie Sanders,bona-fide
6692_chunk0.wav,Bernie Sanders,spoof
6700_chunk0.wav,Bernie Sanders,spoof
6712_chunk0.wav,Bernie Sanders,spoof
6747_chunk0.wav,Bernie Sanders,bona-fide
6764_chunk0.wav,Bernie Sanders,bona-fide
6772_chunk0.wav,Bernie Sanders,spoof
6775_chunk0.wav,Bernie Sanders,spoof
6829_chunk0.wav,Bernie Sanders,bona-fide
6862_chunk0.wav,Bernie Sanders,spoof
6921_chunk0.wav,Bernie Sanders,bona-fide
6925_chunk0.wav,Bernie Sanders,spoof
6976_chunk0.wav,Bernie Sanders,spoof
6977_chunk0.wav,Bernie Sanders,spoof
7054_chunk0.wav,Bernie Sanders,bona-fide
7062_chunk0.wav,Bernie Sanders,bona-fide
7184_chunk0.wav,Bernie Sanders,bona-fide
7236_chunk0.wav,Bernie Sanders,spoof
7251_chunk0.wav,Bernie Sanders,spoof
7301_chunk0.wav,Bernie Sanders,bona-fide
7307_chunk0.wav,Bernie Sanders,spoof
7318_chunk0.wav,Bernie Sanders,bona-fide
7322_chunk0.wav,Bernie Sanders,spoof
7324_chunk0.wav,Bernie Sanders,spoof
7337_chunk0.wav,Bernie Sanders,spoof
7360_chunk0.wav,Bernie Sanders,bona-fide
7377_chunk0.wav,Bernie Sanders,spoof
7422_chunk0.wav,Bernie Sanders,bona-fide
7456_chunk0.wav,Bernie Sanders,spoof
7459_chunk0.wav,Bernie Sanders,spoof
7512_chunk0.wav,Bernie Sanders,bona-fide
7534_chunk0.wav,Bernie Sanders,spoof
7574_chunk0.wav,Bernie Sanders,bona-fide
7575_chunk0.wav,Bernie Sanders,bona-fide
7626_chunk0.wav,Bernie Sanders,spoof
7673_chunk0.wav,Bernie Sanders,spoof
7729_chunk0.wav,Bernie Sanders,bona-fide
7754_chunk0.wav,Bernie Sanders,spoof
7764_chunk0.wav,Bernie Sanders,spoof
7780_chunk0.wav,Bernie Sanders,spoof
7790_chunk0.wav,Bernie Sanders,spoof
7872_chunk0.wav,Bernie Sanders,bona-fide
7938_chunk0.wav,Bernie Sanders,bona-fide
8000_chunk0.wav,Bernie Sanders,spoof
8135_chunk0.wav,Bernie Sanders,bona-fide
8164_chunk0.wav,Bernie Sanders,spoof
8191_chunk0.wav,Bernie Sanders,spoof
8348_chunk0.wav,Bernie Sanders,spoof
8367_chunk0.wav,Bernie Sanders,spoof
8399_chunk0.wav,Bernie Sanders,spoof
8443_chunk0.wav,Bernie Sanders,bona-fide
8465_chunk0.wav,Bernie Sanders,spoof
8481_chunk0.wav,Bernie Sanders,bona-fide
8485_chunk0.wav,Bernie Sanders,bona-fide
8539_chunk0.wav,Bernie Sanders,bona-fide
8545_chunk0.wav,Bernie Sanders,spoof
8547_chunk0.wav,Bernie Sanders,spoof
8566_chunk0.wav,Bernie Sanders,spoof
8585_chunk0.wav,Bernie Sanders,spoof
8717_chunk0.wav,Bernie Sanders,bona-fide
8770_chunk0.wav,Bernie Sanders,spoof
8804_chunk0.wav,Bernie Sanders,spoof
8834_chunk0.wav,Bernie Sanders,spoof
8835_chunk0.wav,Bernie Sanders,spoof
8913_chunk0.wav,Bernie Sanders,bona-fide
8943_chunk0.wav,Bernie Sanders,spoof
8960_chunk0.wav,Bernie Sanders,spoof
9013_chunk0.wav,Bernie Sanders,spoof
9055_chunk0.wav,Bernie Sanders,bona-fide
9062_chunk0.wav,Bernie Sanders,bona-fide
9088_chunk0.wav,Bernie Sanders,spoof
9093_chunk0.wav,Bernie Sanders,bona-fide
9111_chunk0.wav,Bernie Sanders,spoof
9146_chunk0.wav,Bernie Sanders,bona-fide
9159_chunk0.wav,Bernie Sanders,spoof
9237_chunk0.wav,Bernie Sanders,spoof
9271_chunk0.wav,Bernie Sanders,bona-fide
9272_chunk0.wav,Bernie Sanders,spoof
9305_chunk0.wav,Bernie Sanders,spoof
9520_chunk0.wav,Bernie Sanders,bona-fide
9531_chunk0.wav,Bernie Sanders,spoof
9556_chunk0.wav,Bernie Sanders,bona-fide
9620_chunk0.wav,Bernie Sanders,spoof
9624_chunk0.wav,Bernie Sanders,bona-fide
9639_chunk0.wav,Bernie Sanders,bona-fide
9640_chunk0.wav,Bernie Sanders,bona-fide
9663_chunk0.wav,Bernie Sanders,spoof
9694_chunk0.wav,Bernie Sanders,bona-fide
9716_chunk0.wav,Bernie Sanders,spoof
9722_chunk0.wav,Bernie Sanders,spoof
9767_chunk0.wav,Bernie Sanders,spoof
9776_chunk0.wav,Bernie Sanders,spoof
9814_chunk0.wav,Bernie Sanders,spoof
9849_chunk0.wav,Bernie Sanders,spoof
9906_chunk0.wav,Bernie Sanders,bona-fide
9930_chunk0.wav,Bernie Sanders,bona-fide
9952_chunk0.wav,Bernie Sanders,spoof
10001_chunk0.wav,Bernie Sanders,bona-fide
10008_chunk0.wav,Bernie Sanders,spoof
10021_chunk0.wav,Bernie Sanders,bona-fide
10079_chunk0.wav,Bernie Sanders,spoof
10103_chunk0.wav,Bernie Sanders,spoof
10149_chunk0.wav,Bernie Sanders,bona-fide
10176_chunk0.wav,Bernie Sanders,spoof
10207_chunk0.wav,Bernie Sanders,bona-fide
10272_chunk0.wav,Bernie Sanders,bona-fide
10393_chunk0.wav,Bernie Sanders,spoof
10401_chunk0.wav,Bernie Sanders,spoof
10407_chunk0.wav,Bernie Sanders,bona-fide
10477_chunk0.wav,Bernie Sanders,spoof
10533_chunk0.wav,Bernie Sanders,bona-fide
10566_chunk0.wav,Bernie Sanders,bona-fide
10608_chunk0.wav,Bernie Sanders,bona-fide
10641_chunk0.wav,Bernie Sanders,bona-fide
10658_chunk0.wav,Bernie Sanders,spoof
10675_chunk0.wav,Bernie Sanders,spoof
10712_chunk0.wav,Bernie Sanders,spoof
10726_chunk0.wav,Bernie Sanders,bona-fide
10746_chunk0.wav,Bernie Sanders,bona-fide
10755_chunk0.wav,Bernie Sanders,bona-fide
10777_chunk0.wav,Bernie Sanders,bona-fide
10860_chunk0.wav,Bernie Sanders,spoof
10868_chunk0.wav,Bernie Sanders,bona-fide
10882_chunk0.wav,Bernie Sanders,bona-fide
10939_chunk0.wav,Bernie Sanders,bona-fide
10989_chunk0.wav,Bernie Sanders,spoof
11001_chunk0.wav,Bernie Sanders,bona-fide
11011_chunk0.wav,Bernie Sanders,spoof
11041_chunk0.wav,Bernie Sanders,spoof
11103_chunk0.wav,Bernie Sanders,spoof
11107_chunk0.wav,Bernie Sanders,spoof
11354_chunk0.wav,Bernie Sanders,bona-fide
11375_chunk0.wav,Bernie Sanders,spoof
11390_chunk0.wav,Bernie Sanders,spoof
11406_chunk0.wav,Bernie Sanders,spoof
11408_chunk0.wav,Bernie Sanders,bona-fide
11462_chunk0.wav,Bernie Sanders,bona-fide
11465_chunk0.wav,Bernie Sanders,spoof
11484_chunk0.wav,Bernie Sanders,bona-fide
11536_chunk0.wav,Bernie Sanders,spoof
11541_chunk0.wav,Bernie Sanders,spoof
11603_chunk0.wav,Bernie Sanders,spoof
11711_chunk0.wav,Bernie Sanders,spoof
11783_chunk0.wav,Bernie Sanders,spoof
11817_chunk0.wav,Bernie Sanders,spoof
11831_chunk0.wav,Bernie Sanders,spoof
11839_chunk0.wav,Bernie Sanders,spoof
11851_chunk0.wav,Bernie Sanders,bona-fide
11855_chunk0.wav,Bernie Sanders,bona-fide
11873_chunk0.wav,Bernie Sanders,bona-fide
11907_chunk0.wav,Bernie Sanders,bona-fide
12105_chunk0.wav,Bernie Sanders,spoof
12261_chunk0.wav,Bernie Sanders,spoof
12281_chunk0.wav,Bernie Sanders,spoof
12308_chunk0.wav,Bernie Sanders,bona-fide
12349_chunk0.wav,Bernie Sanders,bona-fide
12360_chunk0.wav,Bernie Sanders,spoof
12372_chunk0.wav,Bernie Sanders,bona-fide
12449_chunk0.wav,Bernie Sanders,spoof
12485_chunk0.wav,Bernie Sanders,bona-fide
12493_chunk0.wav,Bernie Sanders,bona-fide
12504_chunk0.wav,Bernie Sanders,spoof
12573_chunk0.wav,Bernie Sanders,spoof
12705_chunk0.wav,Bernie Sanders,bona-fide
12759_chunk0.wav,Bernie Sanders,spoof
12793_chunk0.wav,Bernie Sanders,bona-fide
12819_chunk0.wav,Bernie Sanders,spoof
12857_chunk0.wav,Bernie Sanders,spoof
12872_chunk0.wav,Bernie Sanders,bona-fide
12963_chunk0.wav,Bernie Sanders,spoof
12964_chunk0.wav,Bernie Sanders,bona-fide
12981_chunk0.wav,Bernie Sanders,bona-fide
12992_chunk0.wav,Bernie Sanders,bona-fide
13018_chunk0.wav,Bernie Sanders,spoof
13035_chunk0.wav,Bernie Sanders,spoof
13108_chunk0.wav,Bernie Sanders,spoof
13141_chunk0.wav,Bernie Sanders,spoof
13145_chunk0.wav,Bernie Sanders,bona-fide
13194_chunk0.wav,Bernie Sanders,bona-fide
13220_chunk0.wav,Bernie Sanders,spoof
13263_chunk0.wav,Bernie Sanders,spoof
13281_chunk0.wav,Bernie Sanders,spoof
13572_chunk0.wav,Bernie Sanders,spoof
13587_chunk0.wav,Bernie Sanders,spoof
13663_chunk0.wav,Bernie Sanders,spoof
13762_chunk0.wav,Bernie Sanders,spoof
13765_chunk0.wav,Bernie Sanders,bona-fide
13817_chunk0.wav,Bernie Sanders,spoof
13940_chunk0.wav,Bernie Sanders,bona-fide
14001_chunk0.wav,Bernie Sanders,bona-fide
14005_chunk0.wav,Bernie Sanders,spoof
14007_chunk0.wav,Bernie Sanders,bona-fide
14023_chunk0.wav,Bernie Sanders,bona-fide
14100_chunk0.wav,Bernie Sanders,spoof
14119_chunk0.wav,Bernie Sanders,bona-fide
14133_chunk0.wav,Bernie Sanders,spoof
14141_chunk0.wav,Bernie Sanders,spoof
14272_chunk0.wav,Bernie Sanders,bona-fide
14300_chunk0.wav,Bernie Sanders,bona-fide
14303_chunk0.wav,Bernie Sanders,spoof
14403_chunk0.wav,Bernie Sanders,spoof
14420_chunk0.wav,Bernie Sanders,spoof
14424_chunk0.wav,Bernie Sanders,spoof
14459_chunk0.wav,Bernie Sanders,spoof
14466_chunk0.wav,Bernie Sanders,spoof
14470_chunk0.wav,Bernie Sanders,bona-fide
14472_chunk0.wav,Bernie Sanders,spoof
14474_chunk0.wav,Bernie Sanders,spoof
14530_chunk0.wav,Bernie Sanders,bona-fide
14549_chunk0.wav,Bernie Sanders,spoof
14580_chunk0.wav,Bernie Sanders,bona-fide
14683_chunk0.wav,Bernie Sanders,spoof
14695_chunk0.wav,Bernie Sanders,spoof
14715_chunk0.wav,Bernie Sanders,spoof
14793_chunk0.wav,Bernie Sanders,bona-fide
14834_chunk0.wav,Bernie Sanders,spoof
14870_chunk0.wav,Bernie Sanders,spoof
14872_chunk0.wav,Bernie Sanders,spoof
14910_chunk0.wav,Bernie Sanders,spoof
14924_chunk0.wav,Bernie Sanders,bona-fide
14942_chunk0.wav,Bernie Sanders,bona-fide
14953_chunk0.wav,Bernie Sanders,spoof
14966_chunk0.wav,Bernie Sanders,bona-fide
14973_chunk0.wav,Bernie Sanders,spoof
15010_chunk0.wav,Bernie Sanders,bona-fide
15059_chunk0.wav,Bernie Sanders,bona-fide
15066_chunk0.wav,Bernie Sanders,spoof
15074_chunk0.wav,Bernie Sanders,spoof
15076_chunk0.wav,Bernie Sanders,spoof
15117_chunk0.wav,Bernie Sanders,bona-fide
15133_chunk0.wav,Bernie Sanders,spoof
15147_chunk0.wav,Bernie Sanders,spoof
15178_chunk0.wav,Bernie Sanders,bona-fide
15224_chunk0.wav,Bernie Sanders,bona-fide
15292_chunk0.wav,Bernie Sanders,spoof
15293_chunk0.wav,Bernie Sanders,spoof
15361_chunk0.wav,Bernie Sanders,spoof
15373_chunk0.wav,Bernie Sanders,bona-fide
15423_chunk0.wav,Bernie Sanders,bona-fide
15431_chunk0.wav,Bernie Sanders,bona-fide
15465_chunk0.wav,Bernie Sanders,spoof
15545_chunk0.wav,Bernie Sanders,spoof
15582_chunk0.wav,Bernie Sanders,spoof
15746_chunk0.wav,Bernie Sanders,spoof
15776_chunk0.wav,Bernie Sanders,spoof
15794_chunk0.wav,Bernie Sanders,spoof
